,ID,내용,날짜,별점
103,Ji Eun Lee,굉장히 넓은 장소여서 좌석도 넉넉하고 여유있게 커피를 즐길 수 있습니다.,2년 전,5
104,SeongSoo Cho,사람음 많지만 조용하고 좋습니다,10달 전,5
105,이연지,"넓고 사람이 많은데 비해 소음이 없어서 좋았어요~
커피와 베이커리도 맛있게 먹고 왔어요!",2년 전,4
106,장수진,평소 이디야 매장은 그냥 지나 쳤는데 주차가능 장소를 찾다가 우연히 가게 되었는데 굉장히 넓고 소파등 인테리어도 느낌 있었다. 빵도 맛있고 전반적으로 다 좋았는데 그날의 단점을 하나 궂이 말하자면 너어무 에어컨 빵빵 해서 뜨아를 마시고도 넘 추워서 오래 있을수가 없었다. 그게 목적이었나 ㅠㅠ,9달 전,5
107,Kyounghwan Kim,"너무나 멋진 카페입니다.

이디아 본사답게 커피를 직접 관리하고 처리해 커피맛이 풍부하고 진합니다.  뿐만 아니라 직접 빵을 만들어 상당히 다양하도 맛있는 디저트와 빵를 드실 수 있습니다.  잠시만 들려도 주차 발렛비 3천 원을 내야하는 불편함이 있지만 카페 자체의 분위기가 좋기 때문에 앉아서 커피와 디저트를 먹으며 1~2시간 쉬기에 좋은 장소입니다.

커피 좋아하시는 분이나 좋은 분위기의 카페, 그리고 디저트를 찾으시는 분들께 추천합니다.",2년 전,5
108,느낌느,커피도 즐기고 단편영화 상영회도 하고 멋진 곳이다.,2년 전,4
109,Licky.jaejin Lee,"분위기 좋은 실내. 친절한 발렛파킹 서비스. 화장실도 깨끗함.
맛있는 커피와 수준높은 빵. 여기 추천합니다. 이디야커피의 심장.",2년 전,5
110,김주동,커피맛이 좋습니다,1달 전,5
111,Kim Younghun,이디야의 이미지와 다르게 고급진 카페. 발렛파킹 가능. 커피도 괜찮고 자리도 쾌적한 편이다.,7달 전,4
112,Author.J Seh,커피 종류는 다양하고 빵도 있어서 메뉴 고를 맛이 있습니다. 다만 가격이 살짝 부담되네요.,6달 전,4
113,hyoungwook kim,"개인적으로 너무 분위기 좋은곳이었어요.
나중에 커피점 차린다면 비슷한 느낌으로 하고싶을 정도에요.
문도 열어줘요.",10달 전,5
114,MALVO SALON,장소가 넓고 맛이 좋고 주차하기 편해서 가지만 항상 갈때마다 느끼는건 너무 번잡하다 대화가 잘 안될정도로 시끄러운 분위기때문에 미팅의 경우라면 추천하지않는다. 데이트나 친구와의 시간을 보내는 것에 추천. 일반이디야에서는 맛 볼 수 없는 서비스와 다양한 음료들을 맛보기 위해서는 방문에 메리트가 충분한 곳. 친절한 직원들은 덤,1년 전,3
115,김호경,"공간이 되게 예쁘고 잘 꾸며져있어요.
일반 이디야랑 많이 달라요.
공간 크기도 크고 화장실까지 인테리어를 깔끔하게 잘 해둬서 놀랐네요.
음료 가격이 좀 있긴하지만, 빵도 많고 매우 만족스러웠어요.",1년 전,5
116,aa MM (CR브로드캐스트),"이쁨이쁨
발렛파킹도해주는 착한 커피집
빵도맛남",2년 전,5
117,임크리스티나,"주차 가능해요
언주역 근처
매장이2층
스페셜 커피와 빵도 많고
매장앞에서 친절하게 문도 열어주세요
사람 굉장히  많아요
커피도 맛있어요",1년 전,4
118,Siyeon Baek,스타벅스 리저브 같은 느낌의 분위기 있는 곳. 넓고 볼 것도 많고 자리도 편하고,1년 전,5
119,기윰스토리,맛도 있고 실내도 좋고 다양해서 좋음,6달 전,5
120,이가영,"커피맛 우수함
베이커리도 굿!",3달 전,5
121,딸기치즈,"매장은 넓고 분의기도 좋으나 음료가격이 음...
다양한 디저트가 있어서 좋습니다.
발렛파킹 가능하고 들어가고 나올때 직원분이 문을 열어주세요.",1년 전,4
122,Simon Seo,"편리한 주차와 다양한 베이커리 종류
좌석도 편안해요",6달 전,5
123,doll&me,서울에서 마셔본 라떼 중 최고!,3달 전,5
124,JH KIM,"일반 이디야 매장보다 커피와 베이커리가 맛있고요 자리가 넓고 인테리어도 매우 멋집니다.
두시간까지 주차비 3천원, 이후 10분당 1천원입니다.",2년 전,5
125,In Park,이런 곳은 항상 저를 만족하게합니다.,2년 전,5
126,김용희,"프리미엄 이디야인가요? 발렛도 되고 신선하네요.
마끼아또가 맛있었습니다! 케잌도 먹을만하고 고급스러운 분위기. 데이트하기 좋았습니다!",2년 전,4
127,한두환,고급진 이디야네요. 주차도 발렛으로 해주고 좋네요^^,3년 전,5
128,9린다,넓은 공간 많이 신경쓴 인테리어.최고는 커피맛,2년 전,5
129,Ryan,널찍하고 자리가 편해서 너무 만족스럽다. 종종 올 듯,1년 전,5
130,park hyo,장소는 좋음. 인테리어도 좋음. 커피도 괜찮았음!! 그런데 디저트로 시킨 빵종류가 다 너무 별로였다... 여기 베이커리 바꾸셔야할듯,3년 전,2
131,딩딩,"커피랩이라는 곳인만큼 원두 맛에 따라 다른 커피 맛을 볼 수도 있고, 로스팅 머신을 직접 볼 수도 있으며, 인테리어가 굉장히 모던하며 가구가 굉장히 다양하게 비치되어있습니다.",2년 전,5
132,호호호빵,사회적거리두기 좋은카페,3달 전,5
133,별빛,이디야 본사라 그런지 베이커리 종류도 다양하고 고급스러운 분위기에 내부가 넓어서 좋다. 발렛이 가능하다는게 장점,8달 전,5
134,조용범,직접내려주니 향도 맛도 좋다,1년 전,5
135,Sama il,커피 드립하는 과정을 바에서 구경할수있고 디저트나 인테리어 모두 아주 좋은 카페입니다.,1년 전,4
136,하화수,본사에서 마시는 커피의 참맛! 넓은 좌석과 발렛까지.. 서비스 좋습니다. 주말에 커피 한잔 여유를 즐겨보세요,2년 전,4
137,Jungbae Oh,다양한커피를 맛볼수있는 곳. 엄청나게 큰매장. 빵은 그냥 쏘쏘,2년 전,4
138,Steven H,"외국인들을투어시키는 와중에 지인따라서 왔는데 이 커피회사가 돈을 얼마나 벌었길래 이런 곳을 만들었나 싶을정도로 잘 해놓았군요.
이런 붐비는 곳에서는 노트북 죽돌이들은 좀 없었으면 좋겠네요. 한두시간 즐기다 가면 좋을듯. 토요일 오후 주차장 들어가려는 차들이  차선하나를 차지하고 있을 정도.",3년 전,4
139,정업진,럭셔리한 분위기에 커피맛 또한 일품~~^*,6달 전,5
140,이정민,"매장이 매우 넓고 커서 좋았습니다.
커피 외에도 푸드가 맛있기때문에 식사대용으로도 괜찮을듯..!",1년 전,5
141,B onlysky17,너무 좋아요!!,1달 전,5
142,도날드,"커피맛이 좋아요
넓고 편한 분위기",1년 전,5
143,Jae Lee,"주차는 발렛으로 2시간 3천원인데 오래 기다려야해요. 좌석이 1,2층 많은데 패브릭은 너무 꺼져서 앉기 힘들어요. 커피는 드립하고 사이폰 마셨는데 너무너무 맛있었어요~
메뉴판 첨부해요.",2년 전,4
144,seyoung kim,본사건물인지라 훌륭한 인테리어. 많은 테이블.다양한먹거리까지 . 숨은 최상의 공간 .,8달 전,5
145,inner이너,"근처에서 결혼식이 끝나고 단체로 방문하게 되었다. 넓은 주차장에 발렛 서비스로 쾌적한 입장을 할 수있었다. 입구 부터 프리미엄 티나는 인테리어와 원두 종류에 따른 시향 샘플 테이블이 카페에 온 기분을 더욱 살려 주었다. 홀 가운데 오픈 바, 키친이 있고 2층에서 내려다 볼 수있는 구조였다. 넓은 만큼 테이블과 의자가  가득 채워져 있었지만 적당한 간격으로 시끄럽지 않은 느낌이었고 계단이 두군데 있어서 이동이 편리했다. 주말 오후 임에도 자리가 꽤 남아있는 편이었다. 의자가 다양한 분위기로 배치되어 있어 골라 앉는 재미가 있을 수 있다. 화장실은 1층과 2층에 각각 있었고 깔끔하고 깨끗했다.
일행은 대부분 아이스 아메리카노를 시켰지만 나는 디카페인 커피를 선택 했다. 뜨거운 커피 한잔에 6000원으로 꽤 비싼 가격이지만 그동안 맛봤던 디카페 중에 가장 맛있게 마셨다.
비싼 원두는 비싼 값에 맛 볼 수있는데 인생에 3번째로 맛보게 된 파나마 게이샤는 12000원으로 이전에 경험 보다 바디감 있는 느낌이 있었다.",1년 전,5
146,이근우,커피맛은 프랜차이즈중에 최고에요. 분위기는 스벅리저브같고... 주차장에서 슈퍼카들 주차되어 있는거에 움찔하고 입구에 들어서자마자 대형 로스팅기계들한테 우와합니다,11달 전,5
147,Henry V,굿   발렛되고  빵도맛있어용 망빙도 맛있네용~~^^,9달 전,5
148,Sujin Shim,"발렛하고 매장 내 들어갈때 까지만 해도 대단히 기분좋고 기대감 높았으나 앉을 자리 찾고 음료, 샌드위치, 빵 주문하면서 다신 오지 말아야지 했어요ㅎㅎ 주문도 똑바로 못받고 코로나로 8명이  4인 좌석 2개 붙여서 못앉게 하면서 음료,음식 다 먹은 사람이 마스크 안쓰고 미친듯 떠들고 있음에도 제지하지 않음. 그래서 일부로 직원에게 저 쪽 마스크 쓸라고 말해달라고 했더니 그사람한테 말은 하겟지만 강제성이 없다고 함ㅋㅋㅋ 테이블 위 음료, 빵 다 빈컵, 빈 접시밖에 없었는데도.. 할껀 똑바로 못하고 상관없는건 제지하고.. 발렛직원과 문열어주는 직원들에게 매장 직원들 cs 교육 좀 시키라고 해주세요.  흰옷입은 사람이 매니저라는데 그사람부터 친절하지 않아요. 주문 잘못받는건 넘  여러개의 사건이 있어서 ㅋㅋ 여기 쓰긴 힘들고 걍 본사 전화해서 컴플레인 걸꺼에요.",7달 전,1
149,박정환,커피 종류 다양함. 자리도 많고 디저트도 많음. 주차는 발렛파킹 2시간 3천원 2시간 이후로 10분당 1천원,2년 전,5
150,S차카게살자,넓고 편안한 분위기,3주 전,4
151,Hyunha Park,"판매용중 거의 최상급의 커피를 판매하는 곳. 이곳에선 제대로된 게이샤 커피를 맛볼 수 있습니다. 원두도 판매하고 브루잉 커피의 경우 케맥스, 하리오 V60, 사이폰 등의 다양한 추출기구를 선택 할 수 있습니다. 매주 월요일 저녁에는 퍼블릭 커핑도 있습니다. 커핑은 페이스북에서의 사전 신청이 필요합니다.",1년 전,5
152,HanBeen Lee,좋은 공간과 인테리어 그럭저럭 맛있는 빵. 그리고 근본없는 커피.이디야 커피랩보다 이디야 베이커리라 하는 게 나을듯 싶네요. 싱글 오리진 아메리카노 먹었습니다. 신선하지 않은 원두에서 나는 특유의 담뱃재향. 에디오피아 원두 특유의 산미를 살리지 못한 커피맛. 요즘 소비자들의 높아진 커피맛을 충족시키기에는 턱없이 모자랍니다. 친절해서 더 심하게 뭐라하진 못하겠습니다.,1년 전,2
153,박수한,"이디야커피 본사 1층
인테리어 멋져요.
발렛파킹도 해줘요",8달 전,5
154,팝코니,"시설 굿
본점이라 그런지 너무 인테리어도 좋구
커피맛도 빵도 너무 맛있었어여.",2년 전,5
155,K.ch창식,보통이디야 보다 매장이넓고  시설도 좋아보여요,7달 전,3
156,이지현,"이디야 커피랩 최고ㅜㅜㅜㅜ 바로옆 스벅 있어도 안 꿀리고 완전 고급스럽고 장난 아니예요 이디야가 이런 곳이었다고..? 느낌

풍문으로는 옛날 슈퍼카 갤러리 모임장소였다고? 그래서 가니까 좋은 차들 종종있더라구요.  차도 잘 구경하고 갑니당",1년 전,5
157,Byung Gwon KOH,"이디야 본사라 그런지 인테리어며, 커피맛이 아주 좋아요.
지점이랑은 비교가 안되네요",8달 전,5
158,윤우석,다양한 디저트와 함께 여기서만 마실 수 있는 시그니쳐 메뉴가 있습니다. 편안히 앉을 수 있는 좌석이 있는 것도 장점!!,3년 전,5
159,황수현,"Really nice and big cafe by ediya. The place is very spacious with 2 floors and lots of tables. There are always a lot of people but you will have seat because there are so many tables. If you are visiting the place with a car you have to pay valet parking fee. If you order brewing coffee you can sit and watch the barista making the coffee and he/she will explain the process. They have lots of cakes and bread. They are bit pricey but it is definitely worth the visit.

2층으로 되어있고 테이블이 엄청 많아서 사람이 많아도 한상 자리는 있습니다. 앤티크한 가구로 꾸며진 인테리어가 멋져요~ 브루잉 커피를 시키면 바리스타님이 커피 내리는 것도 볼 수 있고 직접 설명도 해주십니다. 케이크와 빵 매뉴도 다양해요! 차를 가져 가신다면 발렛 파킹 요금이 있습니다.",2년 전,5
160,신철우,어쨌든(?) 한국 커피사에서 기념비적인 장소. 천장 넓은 공간에 머무는 것을 좋아하는 취향상 종종 들르게 된다. 드립커피는 가격이 좀 높지만 들렀을 때의 경험-기분이 편안하면서도 신선하여 자주 찾게 된다.,4년 전,5
161,kwang jin Kim,발렛 주차도 편리,2달 전,5
162,ji hyun psycoingirl,평상시 알고있던 이디야와는 전혀 다른느낌. 바로 이곳에서 (본사이기도 하고)국내 대표 커피프랜차이즈로서의 자신감이 뿜뿜한다.,2년 전,5
163,Hong Rhee,이디야 본사 건물 1~2층을 사용하는 이디야랩! 고급스러운 분위기에 다양한 메뉴와 훌륭한 맛! 깔끔하고 고급스러운 내부 분위기는 서울 내의 최고의 까페라고해도 무방하다.,3년 전,5
164,Y Sangho,"보통 보이는 이디야카페랑은 다른 플렉쉽매장인가요ㅎㅎ
커피도 맛있고 디저트류도 너무 맛있어요.
친절한 직원분들과 발렛주차도 되요.",3년 전,5
165,신쟈호,고급스럽고 분위기 너무 좋네요ㅎ,2년 전,5
166,Troy Nam,기존 이디야의 이미지와는 차원이 다른 ㅋㅋ이디야 끝판왕,1년 전,4
167,Eric Hong,웅장한 스케일의 멋진 분위기. 테이블 간 간격이 여유로움. 커피 가격은 아메리카노 0.5. 2시간 발렛 가능함. 여러모로 훌륭한 카페!,4년 전,5
168,김로페즈,"커피에 대한 여러가지를 보고 맛볼 수 있으며 무엇보다 고급스런 인테리어와 서비스까지
만족~",2년 전,5
169,Alicia Kang,"넓고 쾌적
커피도 일반 프렌차이즈에서 내오는 맛이아니고
전문바리스타가내온맛",1년 전,5
170,백paikaugustine,"본사 매장 답게 인테리어와 모든 것이 줗다
다만 좌석과 테이블의 조합이 문제.  의자의 대부분은  뒤로 기울기가 큰데  테이블은 높고,   테이블 위 음식을
먹으려면 많이 움직여야..    소음 방지를 하지 않아 모든
소리와 잡음이 뒤섞이고 튄다.    공연을 하더라도
음향장치도 없고 다른 잡소음과 섞여 집중이 안되고 시장에서 연주하는 느낌.   2층 프로젝터는 공연중에는 공연을 비춰주면 어떨까 한다

이곳은 사람이 거의 없을 그 때가 최고의 분위기를 느낄
수 있다",1년 전,3
171,김미현,이색적인 느낌을 받을 수 있으면서 가성비 값이다,1년 전,5
172,Jungjoo Yun,발렛도좋고 입구도 좋고 빵 도맛있고 커피도 맛있고 다양하고,6달 전,5
173,jjo jjo,넓고 다양한 음료가 있어요. 빵도 맛있어요.,1년 전,4
174,호호글라라,"멋진 공간입니다~! 주차비가 다소 비싸지만, 주차 할 수 있다는게 어딘지.. 커피도 맛있지만, 진짜는 빵입니다! 빵이 다 맛있어요~ 최고!",1년 전,5
175,Daihyuck CHEONG,"정말 좋은 장소입니다.

커피뿐 아니라 빵도 맛있어요.",1년 전,5
176,Jinsol Lee,"보통 이디야 생각하면 안되고 입구에서 발레파킹도 해주시고 출입구에서 문열어주시고 인사해주시는 분도 계시는 고급진 카페 분위기에요. 2층도 넓어서 좋고 베이커리도 맛있고 이쁜거 많더라구요. 약간 시끌해서 소개팅 장소로는 아니고 친구들이랑 갈만한곳인거같아요. 근데 오래 수다떨려면 주차비때문에 비추입니다. 2시간까지는 3천원인데 (1인당 3만원 이상 주문하면 조금 더 싸요) 이상으로 지나면 요금이 비싸져요. 저는 친구 셋이서 갓는데(차는 2대) 오랜만에만나서 3시간, 3시간 반?정도 수다 떤거 같은데.. 친구랑 저랑 각각 14,000원 나왔어요 주차비가.. ㅎㅎ(총 28,000원).. 카페에서 먹은것보다 주차비가 더 나왔다는..ㅎㅎ 1인단 3만원씩 총 6만원을 카페에서 썼었어도 1인당 8천원인가 주차비를 냈어야됐어요.
그치만 밥먹고 잠깐 수다떨기엔 발렛파킹도 되니 편하고 좋아요~",1년 전,4
177,정재용,신경 많이 쓰는 곳입니다. 커피 경험하기 좋은곳... 안바쁜 시간에 가면 커피 내리는 방법도 개인적으로 보여줍니다. 내린 커피 무료로 제공... 그야 커피콩 사면요. 커피 내리는 시범장소 따로 있어요. 커피 볶는 곳도 보여요. 커피 케익 다 맞있고요.,1년 전,5
178,김영빈,"안가보셨다면 가보시길 추천.
분위기와 공간을 모두 👍👍",9달 전,5
179,신당비,"쏘쏘
지나가는길에 다리아프거나 화장실가고프면
들르긴하겟다만 쪼매비쌈",3달 전,3
180,jungmoon em,분위기 괜찮아요.커피  빵 맛도 좋아요.,2년 전,5
181,Miyoung Lee,"남동생이 이곳 땅콩,잼크루아상이 유명하다해서 갔습니다.듣던대로 필링이 넘치고 입안에선 녹는맛이었어요.달다구리 좋아하는분은 매우 만족할듯합니다.커피도 풍미가 좋았지만 다른 이디야보다 가격이 높더군요 분위기는 좀 어듭지만 괜찮습니다.",1년 전,5
182,Mason Dev,"결론부터 얘기하면, 여러 모로 괜찮다. 주차하기에도 좋고.

하지만, 요즘엔 오직 실내 인테리어 그거 하나 보고 간다. 근처에 이디야커피랩을 따라잡을 상대가 없음.

겨울이 되니 2층 실내온도 관리 안 되는 문제는 답이 없는 것 같다. 이건 그냥 난방설비 설계를 대충한 거라고 밖엔 안 보인다. 반팔 차림의 손님 종종 목격할 수 있을 정도.

매번 갈 때마다 그냥 히터 좀 끄라고 내가 시킨다. 그러면 그제서야 관리가 된다. 웃기는 일이다.

매장 직원들의 주문처리 전문성이 빠리바게뜨보다 못한 건 함정. 컷팅하고 데워서 달랬는데 커팅도 안 하고 내놓는 경우도 있었다.

커피도 만드는 사람따라 제각각이라서 픽업대에서 제품 받을 때 확인 반드시 해야할 정도임. 그나마 주문한 내용대로 나와주는 게 고맙다.

가격이 무식하게 비싼 것도 아니고 적당하다고 생각한다만, 제품의 맛이나 품질은 딱히 기대할 정도는 아니다.",4년 전,3
183,youngae park,"여기 직원교육은 특별한것 같아요~!! 불친절이 컨셉인가요?? 본인들이 실수해도 뻔뻔하고.   맛있고 분위기는 좋아서 5~6번갔는데 갈때마다 느끼는 직원들의 불친절함에 이제 발길 끊었어요.. 다 그렇진 않죠 아침시간 오픈조 직원들이 특별하게 불친절하니까 가더라도 그 시간은 피하세요! 가서 불친절도 같이 살수있어요!!
한번 구경가는건 추천해요!!!",1년 전,1
184,EUNKYU CHOI,한번가보세요 크기와 맛 모두 좋아요,1년 전,5
185,표은영,강추강추~~~특히나 강남에서 슈퍼카를 보유하신분들 주차짱입닏ㄱㄴ~,10달 전,5
186,Young-min Kim,커피향이 물씬느껴짐.. 발렛주차가능도 좋음..커피 자부심에 비해선.. 훌륭함까진 아님..,11달 전,4
187,나는도깨비,넓어서 그런지 쾌적한 분위기. 앤틱한 장식들과 직원들의 서비스가 돋보이는 장소,11달 전,5
188,JIN Lee,"공간이 넖어서 요즘 같은 시기에 넘 좋아요.
거리두기에 충분하고
빵도 맛있고~
주차도 되고~
맘에 쏙~♡",1년 전,5
189,Peter Ko,"이디야 브랜드 이미지를 다시금 설정하게 만든 곳.
그리고 미팅하기 너무 훌륭한 공간.",1년 전,4
190,H. J,동네에서 보던 이디야가 아니다. 고급지고 핫한 곳에 있어 그 자체로 화제일 만한 곳!,3년 전,5
191,김기윤,커피맛도 좋고 발렛주차 편합니다,6달 전,5
192,mingi hwang,분위기는 넓고 쾌적하고 이용이 편리함. 세세한 부분까지 잘 되어 있고 깔끔함. 커피나 음료는 괜찮으나 비싼편. 베이커리는 빵류는 맛있고 가성비가 좋은데 케이크나 타르트 같은 종류는 높은 가격에 비해 별로였어요. 한국이 원래 파티셰리가 발달한 곳은 아니지만서도 아쉬운건 어쩔 수 없네요.,1년 전,3
193,우수민,빙수 얼음이 우유이면서 좀 더 곱게 갈렸으면 더욱 맛있을 것 같네요. 아이스 바닐라 라떼는 맛있습니다,9달 전,3
194,젊은꼰대,"예쁘고 맛있고. 가격은 좀 비싼데
넓어서 좋다.",1년 전,4
195,Eugene Woo,스타벅스 리저브를 능가하는 고급스러움과 그에 어울리는 음료 및 빵들,10달 전,5
196,소그미미,"금요일 11시쯤갔는데 사람 엄청많았습니다.
발렛됩니다.
줄서서 발렛맡기고 남자분이 문열어주십니다.
들어가서 왼쪽에 빵있구요 빵은엄청!맛있었습니다
모히또시켰는ㄷㅔ 처음먹어보는맛이었습니다

엘레베이터있고
1층,2층 사람 무지많았습니다.
새벽2시까지 하는걸로알고있구요

재방문할껍니다",1년 전,4
197,Irene K,테이블 의자 종류별로 있고 넓직하니 분위기도 좋아요. 베이커리류는 기대 ㄴㄴ,3년 전,4
198,Khan Kim,이디야만의 감성이 녹아있는 가장 이디야 답지 않은 곳..,2년 전,5
199,신성진,스벅 랩에 뒤쳐지 않는 퀄리티,9달 전,5
200,knitnature,새로운 경험. 넓고 여유로움,6달 전,5
201,Baek Hwa,스타벅스 리저브보다 맛은 좀더 뛰어난. 인테리어도 칭찬.,2년 전,5
202,jackson shin,"선릉서 출발해서 언주 학동 근처에서 카페 찾다가 들어감. 첨에 성수 대림창고 같은 분위기였는데 이층 가니까 넘 자리가 빡빡하게 배치되어 있어서 대피소? 공항? 분위기 났다.

운 좋게 구석진자리 앉아서 커피 마심.
커피 5-7천원. 크루아상 2500원
크루아상 손으로 집어 먹으니 은근 쫄깃한 점도 있어서.. 4점",1년 전,4
203,군써니,"주차 발랫가능
큰 이디야랩 카페..
슈퍼카구경도 가능.
성괴들도 구경 가능.
중국인이 은근 많다.
고급진 이디야버젼
가격은 적당함.
으리으리한 카페
논현동 위치.",1년 전,5
204,김윤태,"넓고 깔끔하고 좋습니다.
혼자가서 공부하기도 좋은 분위기입니다.",1년 전,4
205,박명숙,깨끗하고 분위기 좋아요   샌드위치 맛있고  커피도 맛있어요^^,9달 전,5
206,쏭플리Daniel Song,가격은 비싸지만 커피 맛도 좋고 빵도 맛있다.,1년 전,4
207,애플민트,발렛도되고 분위기도좋고 벌써 크리스마쓰트리를해놨어요~~~~~,2년 전,4
208,이필웅,조용하며 이디야의 고급진 모습을 볼수 있는 공간입니다,10달 전,4
209,sowon J,"집근처 가끔들르는 동네핫플 커피숍이에요
넓고 쾌적하고 자리많음^^",11달 전,4
210,H.M. LEE,대표 매장인 만큼 커피 맛은 확실합니다. 늦게 가니 힙한 분들이 좋은 차를 끌고 오시네요.,1년 전,5
211,있는대로 한끼뚝딱,"차별화된 이디아
커피값은 이디아 아님 ㅋㅋ
기본 오천원
주차는 발렛... 기본 두시간 삼천원
한번은 와볼만한곳
사람 그리 많치 않음
이층이 좋음",2년 전,4
212,이준규,커피가 맛있는건 물론이고 빵이! 빵들이! 베이커리들이 대박입니다~ 추천드립니다^^,3년 전,5
213,투포신아사장O10x4446x6623,언주역에서 학동역 넘어가는대로변에 위치해 있어 접근성이 편한데반면 차량으로 이동시 발렛파킹이 딜레이가 심해 커피한잔 마시기전 지쳐버리네요..더군나나 주말엔 완전 피하셔야할듯 ㅠ 아주 무난한 아이스아메리카노랑 얼그레이티 주문하고 30분가량 기다렸네요 그리고 완전 자리싸움^^;;..진빠집니다,1년 전,2
214,Luciano Dr. (DrLuciano),"주차는 온리 발렛
기존 파란 이디야와는 다르네요
스벅 리저브 같은 느낌?이네요
주변에 강남 핫 한 곳들도 있고 해서 늦은시간에도 사람들이 많습니다",1년 전,4
215,KM Lim,1층이 넓은데 2층은 더 넓어요! 테마별로 분위기있고 빵도 맛져요. Ediya가 큰 일을 해 낸 것 같네요!,3년 전,5
216,kwon celia,감각있는 커피숍이예요.,2년 전,5
217,맛집찾아다니는 라이언,주차가 편하고 다양한 커피를 마실 수 있는,2년 전,5
218,개구쟁이스너프,좋다 사회적거리두기로 한테이블 건너 앉아서,8달 전,4
219,김준호,쉬기좋은 분위기였습니다. 조금 비싼건 아쉽지만 담소나누기 좋았습니다.,9달 전,5
220,손혜현,"서울 나들이 갔다가 가봤어요. 발렛주차있고 입구에서 문열어주시는 분도 있어요. 대접받는 느낌입니다. 고급차들이 즐비하게 주차되있어 차구경도 할수있어요.
빵들이 정말 맛있었습니다. 커피는 안마셔서 잘 모르겠어요.",1년 전,5
221,Dennis,커피도 맛있고 배이커리류도 맛있어요. 근데 너무 비싸요.,1년 전,4
222,Changsik Choi,"친구들이 한번가 보자고 해서가 보게 된 커피숍입니다. 일단은 내부인테리어가 굉장히 독특한데요 일단 들어가면은 바리스타들이 커피를 내리고 있는데 마치 실험실처럼 꾸며져 있다는게 굉장히 독특한 점이라고 생각을 합니다. 또 들어가자마자 오른쪽에 보면은 로스팅하는 기계들이 있는데 한 번 볼 만한 한 인테리어죠, 또 들어가면은 1층 하고 2층으로 나누어 지는데 밖에서 보는 것보다 공간이 굉장히 넓고 또 다양한 조명을 통해서 밝은 곳에서 이야기를 할 수도 있고 혹은 원하신다면 약간 구석진 어두운 곳에서 연인과 대화를 하기도 좋은 곳이라고 생각을 합니다. 또 커피숍 내에 무대가 설치되어 있는데 저는 보지는 못했지만 간간히 프로그램을 한다고 하니 공연을 할 때 가서 보는 것도 나쁘지 않다고 생각하는 커피숍입니다. 개인적으로는 거리가 너무 멀어서 자주 가지는 않지만 만약에 주변에 사신다고 하면은가 보는 것도 나쁘지 않은 곳이라고 생각을 합니다",1년 전,4
223,YongHwan Lee,커피는 비싸지만 쾌적하고 오래하고. 분위기가 좋음.,11달 전,5
224,정혜원,주차가가능해요,3달 전,5
225,Hippo Kang,코로나 빨리 종식되길..,5달 전,5
226,Kyuho Kim,신창호 바리스타께서 사이폰 방식으로 내려주신 커피 잘 마셨습니다.,3년 전,5
227,김두만,최고의 커피 전문점,2달 전,5
228,방배동그녀,"새벽까지 오픈하며  주차가능한  멋진 커피집.
커피공장분위기.
강남한복판답게 북적이며
매장은  고급스럽다.
발렛주차3000원으로 2시간가능하므로 강남주차비에 비하면 나쁘지않고
주차요원도 젠틀하다.
호텔커피숍같은 럭셔리한 느낌",1년 전,5
229,이주석,쾌적하고 커피맛좋음,6달 전,4
230,podong포동댁,넓은 공간이라 대화하기 편하고 베이커리 까지 겸해서 좋은 곳,10달 전,4
231,Fly High Kim,"이디야가 언제 이렇게 컸지? 할정도로 깜짝놀란곳

기본적으로 커피값이 좀 더 비싸긴하지만 그래도 그값은 하는듯

앞에 주차도 가능하고 다른 카페 생각 안날정도로 좋다",10달 전,4
232,Editor Jin,"이디야 본사 건물 1,2층에 위치한 직영점. 신경을 상당히 쓴 느낌이며 특히, 베이커리 쪽을 강화해서 진열 및 판매하고 있는 게 특이합니다. 아직 가맹점에는 베이커리 관련 제품이 공급되지 않는 것과는 사뭇 다릅니다.
바리스타가 직접 앞에서 내려주는 사이폰 커피도 맛 볼 수 있고 싱글 오리진으로 원두를 선택하여 주문하면 바로 시연해 줍니다.
저가형 커피 브랜드라는 인식을 바꾸게 해주는 매장입니다. 물론 대형 직영점이라 가능한 것 같습니다. 맛, 분위기, 다양성 등 만족스러운 곳이며 발렛 서비스가 아주 편리합니다.",2년 전,3
233,김민채,"고급스럽고 넓은 인테리어. 무엇보다 커피가 맛있고, 다양한 원두폭에서 골라 마실수 있어요.",2년 전,4
234,Short Drone,맛있다. 원두가 기존 이디야보다 강한데 설명을 해주지않아 카페인 과섭취 증상이 왔다. 원래 강한 원두 먹을 땐 연하게 먹는데 아쉬웠다,1년 전,3
235,쩡이모,분위기도 좋고 빵도 맛있고 커피도 맛있어용~~,2년 전,5
236,Marie Lee,세련되고 커피도 맛있어요. 수요일마다 연주 듣는 재미도 있네요^^,2년 전,5
237,Zoey K,주문 받으시는 분이 불친절한 편이셔서 당황,3달 전,3
238,bb1984,"07시30분 오픈
한가하게 모닝커피는 좋음
복잡한 오후엔 글쎄?",7달 전,4
239,HWIKYUNG KIM,사람이 너무 많음. 강남치고 발렛비 저렴하긴한데 오래있을거면 가성비는 떨어짐,1년 전,4
